name,writer,text,cc,tags
수박의 노래, 윤곤강 ,"수박의 노래
나는 밭고랑에 누운 한 개 수박이라오
아이들이 차다 버린 듯 뽈처럼
멋없이 뚱그런 내 모습이기에
푸른 잎 그늘에 반듯이 누워
끓는 해와 흰 구름 우러러 산다오
이렇게 잔잔히 누워 있어도
마음은 선지피처럼 붉게 타
돌보는 이 없는 설움을 안고
아침이나 낮이나 저녁이나 슬프기만 하다오
여보 제발 좀 나를 안아 주세요웃는 얼굴 따스한 가슴으로
아니 아니 보드라운 두 손길로,
이 몸을 고이고이 쓰다듬어 주세요
나는 밭고랑에 누운 한 개 수박이라오
",자유이용 만료,#
수부, 오장환 ,"수부
수부는 비만하였다 신사와 같이
. 
  
수부의 화장터는 번성하였다  
산마루턱에 드높은 굴뚝을 세우고
  
자그르르 기름이 튀는 소리
  
시체가 타오르는 타오르는 끄름은 맑은 하늘을 어지러놓는다  
시민들은 기계와 무감각을 가장 즐기어한다  
금빛 금빛 금빛 금빛 교착
되는 영구차  
호화로운 울음소리에 영구차는 몰리어오고 쫓겨간다  
번잡을 존숭
하는 수부의 생명
  
화장장이 앉은 황천고개와 같은 언덕 밑으로 시가도
는 나래를 펼
  
가축류 식료품 원료 원료품 재목 아름드리 소화되지 않은 재목들
. 
. 
,   
덜크덩덜크덩 화물열차가 철교를 건널 제
  
그는 포식하였다  
사처
에서 운집하는 화물들
  
수레 안에는 꿀꿀거리는 도야지 도야지도 있고
  
석탄 중석 아연 동 철류
, 
  
보따리 멱대기 가마니 콩 쌀 팥 목화 누에고치 등
  
거대한 수부의 거대한 위장
  
관공용
  
민사용의
  
, 
화물 화물들
  
적행낭우편물
  
묻어 들어오는 기밀비 운동비 주선비 기업비 세입비
, 
, 
, 
, 
  
수부에는 변장한 연공품
들이 낙역
하였다  1
쳤다.
  2
  3  
강변가로 위집
한 공장촌 그리고 연돌  
피혁 고무 제과 방적
  
양주장
전매국
  
공장 속에선 무작정하고 연기를 품고 무작정하고 생산을 한다
  
끼익 끼익 기름 마른 피대가 외마디 소리로 떠들 제
  
직공들은 키가 줄었다  
어제도 오늘도 동무는 죽어나갔다  
켜로 날리는 먼지처럼 먼지처럼
  
산등거리 파고 오르는 토막  
썩은 새에 굼벵이 떨어지는 추녀들
  
이런 집에선 먼 촌 일가로 부쳐온 공녀
들이 폐를 앓고
  
세멘의 쓰레기통 룸펜의 우거다리 밑 거적때기
  
노동숙박소
  
행려병자 무주시
깡통
  
수부는 등줄기가 피가 나도록 긁는다  4
  
  
신사들이 드난하는 곳
  
주삣주삣 하늘을 찔러 위협을 보이는 고층 건물
  
둥그름한 주탑
점잖은 높게 뵈려는 인격
  
꼭대기 꼭대기 발돋음을 하여 소속
의 깃발이 날린다  
무던히도 펄럭이는 깃발들이다  
씩 씩 뽑아 올라간 고층 건물
, 
, 
  
공식적으로 나열해 나가는 도시의 미관
  
수부는 가장 적은 면적 안에서 가장 많은 건물을 갖는다  
수부는 무엇을 먹으며 화미
로이 춤추는 것인가  
뿡따라 뿡 뿡 연극단의 군악은  어린이들을 꼬리처럼 달고  사잇길로 돌
, 
, 
아 나가고
  
유한
의 큰아기들은 연애를 애완견처럼 외진 곳으로 끌고 간다   , 
호 호 사랑을 투우처럼 하는 곳은 고풍이에요
,   
쉿 쉿 물러서거라
  
쉿 쉿 조용하거라
  
외국 사신의 행렬
  
각하 각하 각하
, 
, 
  
간판이 넓어서 거추장스럽다  
가차이 오면 걸려들면 부상내뻗는 것도 이럴 때다!
  
눈을 가린 마차마
가 아스팔트 위로 멋진 발굽 소리를 흥겨워 
  
초대장 독주회 독창회
  
악성
가성
천재적 작곡가
  
남작의 아들 자작의 집
  
수부의 예술이 언제부터 이토록 화미
한 비극이었느냐  
향연과 향연
  
예술가들이 건질 수 없는 수렁 속으로 빠져 들어가는 일은 슬픈 일이다  5
  6
  7
  
여행들을 합니다  
똑똑하다고 자처하는 사람은
  
서울을 옵니다
  
영미어
, 
화어
, 
내지
말 조선말
  
똑똑하다는 사람들은 뒤리뒤섞어 이야기를 합니다  
돈을 모은 이는 수부로 이주합니다
  
평안한 성금법
이외다
  
조선
의 토호질한 유산
금광  
  
일확천금 투기
  
돈을 많이 모은 사람은 고향을 떠납니다
  
돈을 많이 모은 사람은 고향을 떠나옵니다  8
  9
  
박물관 사원 불각 교회당
  
뾰족한 피뢰침들
  
시민들은 이러한 곳을 별장처럼 다닌다
  
시민들은 이러한 곳을 공원처럼 다닌다
  
이런 곳에는 많은 남자가 온다
  
이런 곳에는 많은 여자가 온다
  
수려한 자연을 피하여 온 사람들
  
모조된 자연이 있는 공원으로 물리어온다
  
수부는 어느 때 시작되고 어느 때 그치는 것이냐  
카페와 빠는 나날이 늘어가고
  
제비처럼 날씬한 예복
  
대체 이놈의 안조화폐
들은 어데서 만들어내이는 것이냐  
사기 음모 횡령 매수 중혼
  
돌이킬 수 없는 회한과 건질 수 없는 비애
  
퇴폐한 절망에 젖은 대학생들
  
의사와 의학사
  
너들은 푸른 등불 밑에서 무슨 물고기와 같은 우수
들이냐  
하수도공사비
  
도로포장공사비
  
제방공사비
  
인건비 창창
이 활짝 열어제치고 잇몸을 드러내고 웃는 중소상업자
  
중소상인들의 비장한 애교
  
어서요 옵쇼 오십쇼
  18
간 대로 병립된 가로등 가로수
  
다람쥐처럼 골목으로 드나드는 택시들
  
외길로만 달아나는 전차들 전차는 목적이 없기 때문에
  
저놈은 차고로 되들어간다
트랙  
  
모터 사이클 그냥 사이클
  
무진회사
의 외교원들은 자전거로 다니며 조사에 교통비를 
받는다
  10
  
대체 저널리즘이란 어째서 과부처럼 살찌기를 좋아하는 것인가  
광고 광고 광고 화장품 식료품
, 
  
범람하는 광고들
  
메인 스트리트 한낮을 속이는 숙난한 메인 스트리트
  
이곳을 거니는 신상
들은
  
관능을 어금니처럼 아낀다
  
밤이면 더더더욱 열란
키를 바라고
  
당구장 마작구락부 베비 골프
, 
  
문이 마음대로 열리는 술막
  
카푸에 빠 레스트란 차완  
젊은 남작도 아닌 사람들은 왜 그리 야위인 몸뚱이로 단장을 두루며 
  
비만한 상가 비만한 건물 휘황한 등불 밑으로 기어들기를 좋아하느냐
, 
,   
너는 늬 애비의 슬픔 교훈을 가졌다
  
늬들은 돌아오는 앞길 동방의 태양 한낮이 솟을 제
  
가시뼉다귀 같은 네 모양이 무섭지는 않니  
어른거리는 등롱에 수부는 한층 부어오른다
  11
  
수부는 지도 속에 한낱 화농된 오점이었다
  
숙란하여가는 수부
  
수부의 대확장 인근 읍의 편입
",자유이용 만료,#
수부들, 박인환 ,"수부수부들은 갑판에서
갈매기와 이야기한다
너희들은 어데서 왔니
화란
성냥으로 담배를 붙이고
싱가포르 밤거리의 여자
지금도 생각이 난다
동상처럼 서서 부두에서 기다리겠다는
얼굴이 까만 입술이 짙은 여자
파도여 꿈과 같이 부서지라
헤아릴 수 없는 순백한 밤이면
하모니카 소리도 처량하고나
포틀랜드 좋은 고장 술집이 많아
크레용 칠한 듯이 네온이 밝은 밤
아리랑 소리나 한번 해보자
포틀랜드에서
이 시는 겨우 우리말을 쓸 수 있는 어떤 수부의 것을 내
이미지로 고쳤다.
",자유이용 만료,#
수선화, 장정심 ,"수 선 화
백옥을 깎아 만드러놓은듯
향기롭고 백설 같은 수선화
우아하고 존엄하게도
물의 잠겨 고상히 침묵하오
넓즉한 그릇에 담북 담겨
주인을 기다리는 수선화
침방에 가득히 채워 준
청담한 향취에 늙지않겠소
",자유이용 만료,#
수수깜부기, 노천명 ,"수수 깜부기
깜부기는 비가 온 뒤라야 잘 팼다.
아이들이 깜부기를 찌러
참새떼처럼 수수밭으로들 밀려갔다.
밭고랑에가 들어서
꼭대기를 쳐다보다
희끗 깜부기를 찾아내는 때는
수숫대는 사정 없이 휘며 숙여졌다.
깜부기를 먹고 난 입은
까아매 자랑스러웠다.
",자유이용 만료,#
수수꺽기의 고개-86, 김대봉 ,"수수기의  고개
김대봉
사랑의고개는  수수기의고개
인간은  그우를늠어랴는  사자라
가고가다  가고가면
아득한  구름에만  멀어가노니
언재나  다할것인가
아롱아롱  만  그곳에  맷치네
",자유이용 만료,#
수아, 김소월 ,"수아
설다 해도
웬만한,
봄이 아니어,
나무도 가지마다 눈을 텄어라!
",자유이용 만료,#
수양(垂楊), 김현구 ," 
수양
한 이틀 보실보실 내리든 비가
개인 뒤 하늘빛은 애그 보드라
길 곁에 늘어진 실버들가지
얄포시 물든 초록 곱기도 하이
혼혼한 바람이 하늘에서 불어와
봄빛 실은 아기가지 하늘거리면
기쁨이 아물아물 입을 벌리어
가던 길 멈추고 웃음 보냈지
",자유이용 만료,#
수양(垂楊)-남방춘신(南方春信)3, 김영랑 ,"  수양
 남방충신 4
 동백은 잎마다 소복소복 햇발을 지니고도 성하게 푸르다.
양지쪽이면 이 그믐께 그 싱하게 붉은 꽃도 터져 나오리라. 하늘에 총총 박
힌 별이 모두 진홍일진대 우리의 마음이 어떨꼬. 동백꽃은 숲이 그 가슴에 
꼭꼭 박아놓은 붉은 별들이다. 떨어지는 날은 비창할 수까지 있다.
 돌담에 얼크러진 연한 뿌리를 찾아낼 수가 없다. 잡초라 무심히 메일까 두
려워 그리 깊이 간직했는가. 잡초는 그대로 있을 데 있어 좋아 보이고 어울
리거늘.
 금렵구 안의 참새떼들이 오늘은 유난히 재재거리는 것이 마치 아
침 저자에서 나던 소리다. 심동을 삼경사경 흉하게 울던 
올빼미놈이 줄기만 앙상하니 뻗어 있는 기평 나뭇가지에 멍하니 앉아 까치
의 조롱감이 되고 있다. 퍽은 어리석어 보이는 귀 달린 새, 고놈이 밤중에 
쥐를 잡아내는 품이 고양이와 다를 게 없다. 눈과 귀가 그 소리와 같이 흉
하게 된 새다.
 원적과 거주계가 다같이 이 금렵구 안에 있는 까마귀떼. 이
번 큰 눈에 산과 들에 먹을 것을 못 찾고 구장의 남향 초가지붕을 마
구 헤치는데는 긴 간짓대로 날키러 다니는 수밖에 없었다. 좀해서 날아가려
고도 않는 것을 보면 검은 까마귀도 그리 미울 것도 없어 파도 안 나오면 
갈 것을 기다리기로 한다.
 큰 기평나무 세 그루가 그들 백자천손의 보금자리요, 큼직한 대
삽이 그들의 안방이다. 대가족주의가 반포효도에서 생겼거니 싶
어 은근히 경의를 표할 때도 없지 않다.
 까마귀까지 참새는 이 금렵구에서는 개 닭보다도 나와 사이가 가까웁다고 
해야 옳은 말이다. 개 닭을 여러 번 죽인 뒤 더 안 치는 까닭도 있지만 근
본의 벽이 없어 잘 치지를 못한 때문이다. 참새는 내 섰는 앞 일채창
 안에서 아무 위구심도 없이 예사 잘들 돌보면 작은 미물이지만 관심이 
아니 갈 수 없다. 해조의 낙인이 찍힌 탓으로 더러 그것들의 발목이 
베어지는 것을 보고 젊은 주인은 이 터 안을 금렵구를 만들었던 것이다. 그 
뒤 소년 총사는 물론 실없는 놈팡이 이사들도 접근을 안 
시킨다.
 텅 빈 하늘빛은 비로 쓸 만치 뿌옇다. 몇 날 안 가서 보드레한 에메랄드가 
깔릴 것을 생각한다. 아무래도 수양이 초봄의 초신호, 부는 
듯 마는 듯한 미풍에도 설레나니 기어코 파르스름한 초봄을 적시고 만다. 
앞으로 5, 6일이다. 하루 한 번씩 수양을 바라보아 봄의 숨소리와 걸음걸이
를 뒤따를 수 있다. 이 몇 날이 가장 중요한 봄의 생리 기간이라 이 
동안만은 점심을 굶더라도 지켜야 한다. 수양의 생리를 지켜야 한다.
 처가 나들이를 차리고 나선다. 이건 남의 옷, 모자까지.
 왜 또 이러오?
 주를 같이 가실거나. 중이한테를 가실거나.
 마음을 그만 가라앉히래두.
 오늘은 꼭 가겠어요.
 작정을 단단히 한 셈 같다. 중이를 그 눈 속에 묻고는 나만 한 번 눈
을 헤치고 가 보았지, 처는 핑계핑계하여 못 가게 해놨던 것이다. 날씨가 
확 풀린 봄이요, 중이 생각이 불현듯 치밀어 나선 사람을 막을 수도 없고 
하여 주는 작파하고 중이를 찾아가기로 한다.
 3마장 논둑길, 별로 말도 없이 간다. 
 울지 말우.
 대답이 없다.
 울 테요.
 벌써 처의 안면 근육이 이상스러진다. 다행히 논두룩에 아직 일꾼은 
안 나오는 때니 들킬 것은 없지만 자식을 묻고 뫼 찾아가는 우리 내외를 먼 
빛으로도 짐작할 수도 있는 처지라 시하 사정도 있고 남의 눈에 뜨일 
것이 좋을 것도 없고 하여 첫번은 내 혼자 다녀왔던 것이다.
 중이 생각이 나는가 하면 중이 그 두 눈이 먼저 보여져서 아찔해진다. 
살리어 주기를 애원하는 두 눈, 중이는 특히 두 눈이 잘 생겼던 아이다. 10
년 전에 처음 둘째아이를 놓쳐 봤고 이번 중이를 보내는데 간이 어찌 
안 썩고 있는지 모르겠다. 사람의 죽음 중에 영아의 죽음이 가장 불
쌍하지 않을까.
 나도 눈물을 좀 냈다. 처는 목이 메이었다. 중이가 묻히던 밤, 반시간 앞
서 큰 눈이 내리기 시작하여 두 주일 동안 천지가 눈으로 덮여 버렸으니 죽
은 애가 척설 그 밑에 꽁꽁 언 땅 속에 그대로 눈물 내고 보채고 하
는 것만 같이 안타까울밖에 없다.
 이번 갔다 오면 처도 웬만히 잊을 터이다. 그러므로 어린애 죽음이 더 불
쌍하다. 두 번을 다 아이를 놓치고 나면 봄이 찾아오게 된 탓으로 항상 마
음이 서언하다.
조선일보 1940년 2월 28일
",자유이용 만료,#
수원지, 고석규 ,"
수원지
종이배도 뜨지 않는 바다 한녘은
플라타나스 우거진 낮은 그늘 속에
늙은
안위 담아오는 낮잠에 있고
빨간 지붕과 걸어나간
수문 에
언제라도 흐르고 싶은
심정 은 막히어
그 바다 가운데 아침도 저녁도
엷은
문 이 져오는 외롬들이 움실 때
꿈을 입쪼으다
사양 에 머른 눈과
나래를 스친 코발트 새들이
헛되어 높은 곳에 날아오르라면
연 푸른 잔디랑
언로 위에
가는 듯 하아얀 옷그림자 서서
보이지 않는 목소리로
처참 한
고독 을 손짓하고는
매양 바다 조으는 봉우리에
하늘을 조각처럼 우러르며
무슨 내일을 던져도 서운함이 없어
부풀은 봄처럼 옷벗고 찾아갈기 흐르지 않는 바다
숨처럼 틔워볼
수원지 고요워",자유이용 만료,#
